"adverts"	"sales"	"airplay"	"attract"	"residuals"	"standarized.residuals"	"studentized.residuals"	"cooks"	"dfbeta.(Intercept)"	"dfbeta.adverts"	"dfbeta.airplay"	"dfbeta.attract"	"dffit"	"leverage"	"covratio"	"cov_ideal_low"	"cov_ideal_high"	"fitted.values"	"std_fitted.values"
1326.598	280	27	8	14.3937578425323	0.308675463238701	0.307961881994575	0.000468790422668153	-0.30064563608345	0.000217777793517361	-0.00202805055902113	0.0437218385417539	0.0432030310605453	0.0193005827455528	1.03873611474731	0.94	1.06	265.606242157468	1.10053993307485
1380.689	230	33	8	-60.4022982579064	-1.29613466785239	-1.29840040609987	0.00879595665381044	1.4919670310564	-0.00095857669951371	-0.0040972571096805	-0.162284750978044	-0.187901415470324	0.020513569717939	1.0067773820149	0.94	1.06	290.402298257906	1.47742801769536
792.345	210	33	7	-19.3744854832569	-0.412813277128784	-0.411937956768646	0.000281014687482528	0.0619984155055167	-6.45636089734842e-05	-0.00322481163936163	-0.00460248483530028	-0.0334558955027935	0.00655279361480061	1.02383501367743	0.94	1.06	229.374485483257	0.549834719307478
957.167	230	28	6	14.5580889224	0.310636708667537	0.309919554272683	0.000229105513983761	0.215084167875978	0.000113798057174372	0.000472718495721549	-0.0331641220572266	0.0302025748467364	0.00940773152125799	1.02833695690351	0.94	1.06	215.4419110776	0.338066313061297
1789.659	320	30	9	-6.10170489394499	-0.132587801758031	-0.132255066252286	0.000206202478056188	0.269273072011751	-0.000154155791242449	0.000785915178711686	-0.033694310102096	-0.0286474310532223	0.044816066883942	1.06817648785057	0.94	1.06	326.101704893945	2.02004176782747
656.137	210	34	7	-11.1799183892624	-0.238197464109592	-0.237623436551003	9.19189222102309e-05	0.0298483936849693	-3.25297046054653e-06	-0.00237046302391127	-0.00279524814768284	-0.0191286621269187	0.00643851034007177	1.02609634204309	0.94	1.06	221.179918389262	0.425281254682302
613.697	230	49	7	-38.0887839674034	-0.81740121749181	-0.816706568390119	0.00353087257334894	0.40941698350717	6.94497261595037e-05	-0.0286228454224951	0.0207637974977927	-0.118741296374694	0.0207007881239351	1.02810731579319	0.94	1.06	268.088783967403	1.13827337035806
313.362	250	40	8	26.6255913251072	0.569956017414313	0.568971890437905	0.00129915328533616	-0.530519028870354	-0.000218237561665282	0.0106145321787249	0.0750317321644613	0.0719630665263888	0.0157450951187292	1.03014099316676	0.94	1.06	223.374408674893	0.458636447827512
336.51	60	20	4	-53.6454783791319	-1.15432436061867	-1.15530965181882	0.00885810825494095	-3.12036735850053	0.000225113724584777	0.00502789050714668	0.379383713164484	-0.188395718168899	0.0259028485401902	1.01960839372634	0.94	1.06	113.645478379132	-1.20919033071794
1544.899	330	42	7	6.4382732736002	0.13872350989497	0.138375964221013	0.000141278581443542	-0.0930206510791945	0.00012514833280504	0.00278667986944574	-0.00404269356237554	0.0237125767760728	0.0285276899801682	1.05023101812104	0.94	1.06	323.5617267264	1.98143532563092
68.954	150	35	8	-35.7907524762302	-0.766925027368025	-0.766116462563012	0.00265527395416672	0.544690583452724	0.000472403422221115	-0.00864450479516255	-0.115125910962483	-0.102950046612519	0.0177374463040484	1.02668528716543	0.94	1.06	185.79075247623	-0.112616986201425
785.692	150	8	6	16.4622177257988	0.353068141980635	0.352278349506358	0.000619513345686614	0.452163082021944	9.36803201689484e-05	-0.0109229180674752	-0.0185219829708495	0.0496686950308068	0.0194914865458454	1.03831532634895	0.94	1.06	133.537782274201	-0.906836912765751
125.628	180	49	7	-46.6591322395708	-1.00486682411326	-1.00489196562456	0.00716322927373881	0.320499151359943	0.000591914829592165	-0.037118668605076	0.0142790016620264	-0.169275960757064	0.0275930606993985	1.02817022808987	0.94	1.06	226.659132239571	0.508562660600414
377.925	80	19	8	-78.1388990605603	-1.67107462673116	-1.67880846129145	0.00981839372065441	0.683710198034943	0.000400279758175419	0.027208317731731	-0.306361144130614	-0.19909278501864	0.0138689435696497	0.977288815361538	0.94	1.06	158.13889906056	-0.532911811629513
217.994	180	42	6	-19.8412926015729	-0.425452501733132	-0.42456186669128	0.000880644609543051	-0.258919115907061	0.000188420406262715	-0.0116586805933553	0.0535639490508384	-0.0592270686699936	0.0190892128081339	1.03669563605922	0.94	1.06	199.841292601573	0.100944442046447
759.862	130	6	7	-5.69669210401817	-0.122376141021559	-0.122068221343801	8.68226864003394e-05	-0.0690835921142687	-2.73461937719112e-05	0.00449812674339551	-0.00989025806887315	-0.0185888476345174	0.0226643589147281	1.04402131231232	0.94	1.06	135.696692104018	-0.874022525375585
1163.444	320	36	6	60.1089004801337	1.2868832083995	1.28905351558424	0.00673590750615073	0.527269338475754	0.000707691892691557	0.0179987189164098	-0.170105528543154	0.164421977328458	0.0160091726446616	1.00266173674482	0.94	1.06	259.891099519866	1.01367252346367
842.957	280	32	7	49.6967489165856	1.05894605451941	1.05927574903549	0.0018782219935752	-0.151627294546448	0.00022422156032103	0.00633635389156581	0.0132587317644972	0.0867039033699475	0.00665517185858633	1.00419584492116	0.94	1.06	230.303251083414	0.563951508150305
125.179	200	28	6	55.1812448321915	1.17868012405303	1.17985841330456	0.00403569694875922	1.18305379833871	-0.000571692088887154	0.00537888562813141	-0.103486915384702	0.12718128319924	0.0114860164714599	1.00356547914986	0.94	1.06	144.818755167809	-0.735371569676277
236.598	130	25	8	-36.3469323991567	-0.776968169283152	-0.776179810819793	0.00198650767005037	0.397638782905651	0.000315575754863726	0.00455449184410313	-0.133073514624982	-0.089050063577456	0.0129916588057332	1.02142446651166	0.94	1.06	166.346932399157	-0.40815366658603
669.811	190	34	8	-43.4269686929629	-0.926730060695945	-0.926394786893984	0.00208433822473842	0.83916040608358	-4.41010400472621e-06	-0.00684420585902505	-0.128135579364838	-0.091276072384446	0.00961448361664509	1.01263493162944	0.94	1.06	233.426968692963	0.611430508116644
612.234	150	21	6	-12.5903574893633	-0.268394159841973	-0.267757814038525	0.000136453272290641	-0.268743282781814	-1.04933025012421e-05	0.00234449601181913	0.0217559944431262	-0.0233072516574141	0.00752003001397858	1.02689375082856	0.94	1.06	162.590357489363	-0.465251792060122
922.019	230	34	7	-13.7492654707193	-0.293187794729172	-0.292503058341992	0.000175933523637629	0.0658213117635696	-8.36768272422877e-05	-0.0026358210321625	-0.00165927746919868	-0.0264660312270465	0.00812036947702865	1.02722323160082	0.94	1.06	243.749265470719	0.768324436961411
50	310	63	7	42.6165849299921	0.932612717034217	0.932301443616283	0.0134436897327231	-0.621956459155253	-0.000681072621699048	0.0573152974002142	-0.0457160595625742	0.231816454687929	0.0582267002983648	1.06466612993389	0.94	1.06	267.383415070008	1.12755210357219
2000	340	31	7	14.8487813370408	0.322846060579219	0.322107077522434	0.00125429691456108	-0.18059377834371	0.000460213584800674	4.01888688042335e-05	-0.00375990780271203	0.0706699767919254	0.045925273758234	1.06752830802436	0.94	1.06	325.151218662959	2.00559483587977
1054.027	240	25	7	15.3520850650133	0.327622187010335	0.326874863542221	0.000262022886410285	-0.0133917296650638	0.000148577483588104	-0.00206525482580769	0.00833210747753043	0.0323003946572132	0.0096701338230501	1.02838175916679	0.94	1.06	224.647914934987	0.477993128308265
385.045	180	42	7	-45.1077227328383	-0.964639160763298	-0.964467374031031	0.00325590938683103	0.223829658268813	0.000283040700766223	-0.0233255551896422	0.0022192307798447	-0.114100829792134	0.0138027715945792	1.01544172399764	0.94	1.06	225.107722732838	0.484981984904003
1507.972	220	37	7	-83.5900589354058	-1.79672215946824	-1.80707630092399	0.0196754560301943	0.942652583263929	-0.00158165070427876	-0.0213502496642972	0.0277880631796181	-0.282155139503613	0.0237991866644364	0.978354630822183	0.94	1.06	303.590058935406	1.67787561476659
102.568	40	25	8	-114.969819283836	-2.46099615091923	-2.49353819149918	0.024115187915313	1.13781635414824	0.00133932863924284	0.0132378864655458	-0.429654766554966	-0.314688165580167	0.0156771225009426	0.914580003870202	0.94	1.06	154.969819283836	-0.581080294642345
204.568	190	26	7	34.0908385845508	0.727229349923476	0.726352413036769	0.00118518278634097	0.181770215821125	-0.000304578716735164	-0.00113119328003209	0.0307912322397693	0.06876994053652	0.00888437442900026	1.01875039979749	0.94	1.06	155.909161415449	-0.566802747626278
1170.918	290	39	7	8.2858605808538	0.177306664730252	0.176867958446023	0.000120042159678821	-0.0794671017076508	9.27974606690554e-05	0.00290178128069376	-0.00225785816609521	0.0218585323224032	0.0150439036463146	1.03559586649705	0.94	1.06	281.714139419146	1.34537219678756
689.547	340	46	7	75.5749775562362	1.61839251439261	1.62515386130729	0.0109766705487585	-0.728668044349792	6.56569465700599e-06	0.0480778173136004	-0.0315061459119886	0.210414630360204	0.0164870509918282	0.98341070920878	0.94	1.06	264.425022443764	1.08258596355604
784.22	250	36	6	22.299263414136	0.476037817828142	0.475096611628797	0.000591403979862986	0.261836261026876	7.63288876970766e-05	0.00729813414039602	-0.0586074032903166	0.0485414331501883	0.0103312101866438	1.02656465347425	0.94	1.06	227.700736585864	0.524394543921564
405.913	190	12	4	97.4026614648238	2.0994462133587	2.11803437311119	0.0331591773716574	6.0692407905793	-0.000197672687681073	-0.0376293901464784	-0.651596960216483	0.367417739376811	0.0292131323618115	0.959953282360739	0.94	1.06	92.5973385351762	-1.52911189721547
179.778	120	2	8	35.927002287801	0.777882213750878	0.777095753926005	0.00596431778662484	0.0835043067286893	-0.000299615018686069	-0.0343436184899126	0.181942365059478	0.154301830346093	0.0379314211469338	1.04787242806091	0.94	1.06	84.072997712199	-1.65867776335204
607.258	230	29	8	18.7199576274141	0.399348783813427	0.398490887333404	0.000359948937353322	-0.300495243386387	-1.63544654220057e-05	-0.000247080568339775	0.0608246911341601	0.0378631264464866	0.00894731846752315	1.0265380056017	0.94	1.06	211.280042372586	0.274807917519634
1542.329	190	33	8	-114.123081395714	-2.45591293513707	-2.48822405869727	0.040415896570736	2.98437747329287	-0.0022309557278318	-0.00632432158021775	-0.299208538120532	-0.407363977882021	0.0261035198243146	0.924857996988595	0.94	1.06	304.123081395714	1.68597729889376
1112.47	210	28	7	-29.7111142829624	-0.634270083414593	-0.633300250410599	0.00105194015272133	0.0890512956575325	-0.000318720444534726	0.00100085926702331	-0.0104665490368655	-0.0647680682510563	0.0103510342099634	1.02290515466294	0.94	1.06	239.711114282962	0.706946487968353
856.985	170	10	6	23.6756735451113	0.507367885215271	0.506404583950277	0.00117374828875366	0.609315335265967	0.000167944621303109	-0.014138660403992	-0.0300076804388765	0.068389926292178	0.017911811197426	1.03383749826738	0.94	1.06	146.324326454889	-0.712487612794229
836.331	310	38	7	60.0546447449907	1.28140948083832	1.28352413477367	0.00388506811935243	-0.379613745941911	0.000234951357706079	0.0203666782755275	-0.00320706618430518	0.124866351195297	0.0093754441844072	0.996235605314397	0.94	1.06	249.945355255009	0.8625020110675
236.908	90	19	4	-11.8233548536849	-0.254571625045821	-0.253963366695841	0.000451870544621329	-0.70478445184715	7.49057576003013e-05	0.00143906004936271	0.0824847449026857	-0.0424129121349635	0.0271335890679167	1.04775114462605	0.94	1.06	101.823354853685	-1.3888809022187
1077.855	140	13	6	-35.1751132980682	-0.754116411048784	-0.753283800272223	0.00271457540255409	-0.784767742345625	-0.000412575632499675	0.0178921342731882	0.0542085570532603	-0.104088125204359	0.0187357504556593	1.02813971846014	0.94	1.06	175.175113298068	-0.27396957794722
579.321	300	30	7	98.8102950217684	2.10407875290071	2.12281581017157	0.00594835802830877	0.0140823504589076	-0.000105577325805332	0.00768849720466057	0.0496393949324234	0.155624822311929	0.0053457084736055	0.936537686643679	0.94	1.06	201.189704978232	0.121439659344673
1500	340	38	8	22.6328825156555	0.487023826462	0.486074033745106	0.00158120661969974	-0.647607195916161	0.000412158433643206	0.00537295843782791	0.0535890153340434	0.0793736808424859	0.0259728298032196	1.04282449689228	0.94	1.06	317.367117484344	1.8872802550522
731.364	170	22	8	-28.2427822895112	-0.603148788736984	-0.602167266200508	0.00101969868045455	0.37287667120658	-6.73139705424357e-05	0.00760389414665064	-0.1009486607154	-0.063761512118357	0.0110876808262806	1.02447353597815	0.94	1.06	198.242782289511	0.0766478568427858
25.689	100	23	6	-19.5364380607375	-0.417741438369269	-0.416860024939011	0.000600046934782424	-0.489454467969672	0.000237782589083492	0.00138559062653937	0.0304621084932468	-0.0488883408759962	0.0135674272624196	1.03102941608152	0.94	1.06	119.536438060738	-1.11965058689804
391.749	200	22	9	19.4990424004352	0.418747990520846	0.417865351642935	0.000988803417618235	-0.533494459912363	-0.000109032892230211	-0.00585338067736774	0.127200576047572	0.0627579286536852	0.0220585684382836	1.03996361674341	0.94	1.06	180.500957599565	-0.193019315145444
233.999	80	20	7	-58.2028556814793	-1.24232427363442	-1.24405877436749	0.00391965338549076	-0.490104337190281	0.000455997517511284	0.0143428744988657	-0.0706744131202667	-0.12538909141753	0.0100565289752532	0.998946391606325	0.94	1.06	138.202855681479	-0.835930048627304
275.7	100	18	6	-23.921452229632	-0.510757231136444	-0.509791988398481	0.000703898760934451	-0.616072485902861	0.000150300732909612	0.00636516476744418	0.033646331361233	-0.052961902582529	0.0106777298659661	1.0262055467511	0.94	1.06	123.921452229632	-1.05300048800916
56.895	70	37	7	-110.415641506173	-2.36354940981169	-2.39184465809468	0.0222889831193746	-0.048132722611736	0.00144662284532499	-0.040529189488501	-0.0423968246697111	-0.302164478015423	0.0157088522397949	0.923698297285143	0.94	1.06	180.415641506173	-0.194316078586187
255.117	50	16	8	-87.6120879415811	-1.87736793969804	-1.88963961992952	0.0159247489687979	0.536858599732222	0.00066672064972597	0.0390941012426263	-0.364485272140787	-0.254036360626531	0.0177523074003436	0.966367397167165	0.94	1.06	137.612087941581	-0.844909433132805
566.501	240	32	8	22.0773329346635	0.471056517949335	0.470119496158801	0.000521163943026639	-0.383942329291968	-4.40859509368528e-05	0.00210502757510643	0.0686210851809642	0.0455672081684587	0.0093073757509325	1.02560260119559	0.94	1.06	217.922667065336	0.375772606709033
102.568	160	26	5	34.9217611593092	0.748350630653926	0.747507818577764	0.00254587844673742	1.38113642679124	-0.000358825587777703	0.00291654434875589	-0.157029642588944	0.100799746149462	0.0178591656593667	1.02740422557364	0.94	1.06	125.078238840691	-1.03541788985764
250.568	290	53	9	17.0929866146087	0.370481708659508	0.369664852514973	0.00142787414903394	-0.758598414022617	-0.000194279320149772	0.0141738083774512	0.0852596101346166	0.0754078138466159	0.0399494214369905	1.06016819941938	0.94	1.06	272.907013385391	1.21150813193676
68.594	140	28	7	-11.1018825410509	-0.237168646976751	-0.236596803478249	0.000167076898507877	-0.0591110333170293	0.000134227155307678	-0.000530254369104516	-0.00959331080972242	-0.0257893142906771	0.0117417356597094	1.03161291470751	0.94	1.06	151.101882541051	-0.639871066227823
642.786	210	32	7	-3.31177074761767	-0.0705347826174854	-0.0703555097887358	7.16429041146597e-06	0.00483953259431028	-5.15616771784183e-07	-0.000473299553079341	-0.0012054988538948	-0.00533963251189249	0.00572706518935446	1.02644604634694	0.94	1.06	213.311770747618	0.305689208182681
1500	300	24	7	40.8631701073518	0.877921780314793	0.87740616694214	0.00451357785160173	-0.160252484874046	0.000807211669775922	-0.00846580907160312	0.0156873453008028	0.134287417996422	0.0228882978545108	1.02824572676908	0.94	1.06	259.136829892648	1.002207989187
102.563	230	37	6	56.7941735032697	1.2162486732658	1.21774605025798	0.00622147022890134	0.949773176086669	-0.000659762181274515	0.0237519473290491	-0.134244844267843	0.157946810131246	0.016544849414376	1.00686359893324	0.94	1.06	173.20582649673	-0.303901786828277
756.984	280	30	8	52.6430671259743	1.12314258443799	1.12389627780999	0.00291483720131084	-0.936989827432177	0.000121855768643417	0.00054012580780533	0.164389199081769	0.108050924313564	0.00915817289979319	1.00384106446099	0.94	1.06	227.356932874026	0.519168893442501
51.229	160	19	7	40.678968982332	0.870063965080613	0.869522379617384	0.00270822222917335	0.425971630962662	-0.000479845945886318	-0.0109196734350088	0.0554576157557595	0.104016378029278	0.0141081863040095	1.01937524364402	0.94	1.06	119.321031017668	-1.12292466998398
644.151	200	47	6	-52.8526808870549	-1.13463446863896	-1.13547151887551	0.00703164232529905	-0.3621296853945	2.64046335179926e-05	-0.038750007572114	0.168610727213521	-0.167833500993705	0.0213805397707136	1.01583687094132	0.94	1.06	252.852680887055	0.906691957419912
15.313	110	22	5	5.79808726011715	0.124361502435008	0.124048742271904	7.74243020385822e-05	0.246738920644121	-6.90135464497499e-05	-0.000298302139210308	-0.0246029369117554	0.0175539578127433	0.0196315546922287	1.04078118993936	0.94	1.06	104.201912739883	-1.35272797038724
243.237	110	10	8	-6.39910519569596	-0.137589996408253	-0.137245180870633	0.000118537769714635	0.0173292071758283	4.76781560103381e-05	0.00423849546658439	-0.0289481196978539	-0.0217204398704822	0.0244342805250159	1.04583100351357	0.94	1.06	116.399105195696	-1.16733653217632
256.894	70	1	4	27.0937900999832	0.588022235300384	0.587038295851828	0.00383583681447947	1.91520853945411	-0.000122881414988013	-0.0211182650760208	-0.165062938992958	0.123660996584813	0.0424889886644834	1.05846071308075	0.94	1.06	42.9062099000168	-2.28439306846614
22.464	100	1	6	54.8206692516092	1.18427252872957	1.18549665841002	0.0121737541277209	2.08619158099254	-0.000588706208423772	-0.0473808764724172	-0.0203676398592878	0.220897569636127	0.0335550826948458	1.02620342964999	0.94	1.06	45.1793307483908	-2.24984272871919
45.689	190	39	6	14.887062708028	0.319322102953079	0.318589345954025	0.000512707199462627	0.23995002150208	-0.000194512161244902	0.00736965883484082	-0.0365099810170668	0.0451821581300392	0.0197162025095895	1.03903465943684	0.94	1.06	175.112937291972	-0.274914623229907
724.938	70	8	5	-47.294354402275	-1.0165254760126	-1.01661234545205	0.00627683948128869	-2.12122034995348	-0.00023013204831852	0.028696617574899	0.181867331505789	-0.158466555835746	0.0237212897256564	1.02359766178256	0.94	1.06	117.294354402275	-1.1537291763388
1126.461	360	38	7	85.4270104232123	1.82654419364463	1.83758527068313	0.0113658782489516	-0.740246623332739	0.00087865469888473	0.0271525085276068	-0.0167426769430016	0.214510626857603	0.0134438735737045	0.965916688819205	0.94	1.06	274.572989576788	1.23683016594311
1985.119	360	35	5	44.8149221472122	0.980681909544341	0.980585708767309	0.0148450606193128	0.907830565501006	0.00142307452453149	0.011893957767843	-0.276419386836009	0.243656711674039	0.0581522273436333	1.06257629098135	0.94	1.06	315.185077852788	1.85411430583946
1837.516	300	40	5	-19.4929488582106	-0.425463315499768	-0.424572667795972	0.00254675575610133	-0.360460430719456	-0.000542163330448816	-0.00896383835489149	0.123652601457546	-0.100719498912608	0.0532777216629564	1.07413310595412	0.94	1.06	319.492948858211	1.91959186587762
135.986	120	22	7	-16.6178896547322	-0.35486960908085	-0.354076939514885	0.000349463514228302	-0.134654921675497	0.000168507863536318	0.00280248044418224	-0.0191962083803444	-0.037304373459948	0.010978173523539	1.02935089571582	0.94	1.06	136.617889654732	-0.860020767231492
237.703	150	27	8	-23.1755804719719	-0.49531747291234	-0.494361793145097	0.000783743354529193	0.279339870118911	0.00020420270431258	0.00127136183920423	-0.0822932891403676	-0.0558828030171057	0.012616888365418	1.02854738094206	0.94	1.06	173.175580471972	-0.304361511806007
976.641	220	31	6	-7.19723367416972	-0.153635286704381	-0.153252086931775	6.08983998240198e-05	-0.0933664297420512	-5.76833052235475e-05	-0.000982088617750951	0.0176451472861515	-0.0155685569028408	0.0102146838307879	1.03070792826891	0.94	1.06	227.19723367417	0.516741542685374
1452.689	280	19	7	41.7162819227395	0.896746028808373	0.896296048179931	0.00493683319033493	-0.0308961693776862	0.000797753301272996	-0.0159327371279612	0.0284491153073199	0.140454688771938	0.0239680959282942	1.02867889605196	0.94	1.06	238.283718077261	0.68525075459114
1600	300	24	9	10.2020171829002	0.221013467863988	0.22047641219505	0.000495498258575294	-0.396768929520801	0.000217577680132498	-0.00336728275029174	0.0603791228020623	0.0444113991887865	0.0389933923447898	1.06102709449442	0.94	1.06	289.7979828171	1.468242714675
268.598	140	1	7	62.8412924927314	1.35608407228931	1.35901071350985	0.014942895898796	1.19778912795431	-0.000359586171728449	-0.0589014385537597	0.142888279612541	0.245009907584527	0.0314796771923644	1.01484832406897	0.94	1.06	77.1587075072686	-1.76377163720404
900.889	290	38	8	23.4883149981806	0.501966070365401	0.501006047630203	0.00079595641663181	-0.550578244220939	0.000113859875591582	0.0065992778530947	0.0617528413750055	0.05631748413093	0.0124780667478768	1.02826346435054	0.94	1.06	266.511685001819	1.11430222728642
982.063	180	26	6	-30.8203533436003	-0.657775189048329	-0.656820408373996	0.00107327519213433	-0.483496021011347	-0.000262572771191237	0.0012249030287613	0.067283351887734	-0.0654266511553978	0.00982489929335421	1.0217268245693	0.94	1.06	210.8203533436	0.267820866153334
201.356	140	11	6	45.9612014051503	0.984504023892976	0.984426404105835	0.00419849810064062	1.39784375620295	-0.000340534020279529	-0.0234302583858069	-0.0458634505244052	0.129581419884956	0.017031718308577	1.0179687122958	0.94	1.06	94.0387985948497	-1.50720240004597
746.024	210	34	6	-7.72362546328113	-0.164765461911744	-0.164355987102485	6.11931171193785e-05	-0.101438216778951	-2.11682209085629e-05	-0.00200481292454532	0.0192925059265678	-0.0156063244906402	0.00893577055063612	1.02930340174625	0.94	1.06	217.723625463281	0.372747270427546
1132.877	250	55	7	-82.3638385136477	-1.77994277835466	-1.78992162378846	0.0281122107711005	1.52682628229665	-0.000765387324447496	-0.0771556516705921	0.0943547404247774	-0.33721390132676	0.0342764420954421	0.990201051272992	0.94	1.06	332.363838513648	2.115223176355
1000	250	5	7	97.2866609237864	2.09539916076742	2.11385783747159	0.0313640206351772	1.05134915541323	0.000996624769790207	-0.0825582155952938	0.163514850796846	0.357317981506848	0.027779409242147	0.958877434224826	0.94	1.06	152.713339076214	-0.615377704681672
75.896	120	34	6	-40.8399273528316	-0.873903142455188	-0.873374142517925	0.00290803067676762	-0.758682200519342	0.000487986893771339	-0.012809783711855	0.0891899992658069	-0.107787032706857	0.0150026315341146	1.02016095826497	0.94	1.06	160.839927352832	-0.49185748526985
1351.254	290	37	9	-22.4597493161068	-0.483868618922327	-0.482921201035773	0.00170270148879551	0.982953637876935	-0.000326249100436652	-0.00356835534855445	-0.118159222519126	-0.0823660176415181	0.0282676847037843	1.04535267362293	0.94	1.06	312.459749316107	1.81269062749356
202.705	60	13	8	-63.0608289741062	-1.35387393886598	-1.35677488392633	0.010075385976782	0.255475231274069	0.000539831367551448	0.034714529948988	-0.275338336464924	-0.201182596505914	0.0215139359604292	1.00463619061156	0.94	1.06	123.060828974106	-1.06608154610329
365.985	140	23	6	-8.42240452116529	-0.179578404916695	-0.179134448264685	6.4192626286883e-05	-0.187033113442816	3.94772300555434e-05	0.000816826012943067	0.0144560966373827	-0.0159844452533384	0.00789937334310913	1.02812109471901	0.94	1.06	148.422404521165	-0.680597838848715
